date,close,high,low,open,volume,adl,atr,middle_band_bll,upper_band_bll,lower_band_bll,cmf,co,cmo,cci,dpo,+di,-di,dx,adx,adxr,dema,emv,emv_ma,upper_band_env,lower_band_env,rl_0.0,rl_23.6,rl_38.2,rl_50.0,rl_61.8,rl_100.0,fosc,tenkan_sen,kijun_sen,senkou_a,senkou_b,imi,ko,lri,lrs,mfi,mi,mp,mom,ma-simple,ma-exponential,ma-time_series,ma-triangular,ma-variable,macd,signal_line,nvi,obv,sar,prf,target_LONG,pvi,pvt,highest_high,lowest_low,posc,prc,upper_band,lower_band,posc,trigger_line,qstick,ri,rmi,rsi,rvi,sd,smi,%K,%D,%K,%D,swi,tsf,tema,tp,uosc,vhf,vch,vosc,vrc,wc,ws,wad,wr
2011-02-28,14.976241111755371,15.440025410101184,14.840845736202384,15.210127793013912,503004492,28723549181,0.5721,15.1095,15.8242,14.3948,0.2716,20746666.7806,-0.6319,-82.9009,0.348,27.0819,22.2562,9.781,22.2766,24.1362,15.1941,-0.0,0.0,16.6205,13.5986,204.02,156.4598,127.037,103.2569,79.4768,2.4937,-4.5149,15.4364,13.7886,12.3034,13.2545,52.519,-188288764.6304,15.4938,0.059,1.2e-09,23.6702,15.1404,101.4201,15.1095,14.8367,15.2829,13.8642,14.067,0.5035,0.5695,1541.7508,73570280076,14.3099,4.5454,0.05,3596.8068,3404749554.4914,15.7382,14.8498,7.0952,26.1436,16.4161,14.7099,15.6102,29.5391,-0.0073,21.547,74.1071,54.4421,48.4838,0.3574,-10.6297,52.7719,67.2281,67.2281,73.2639,-3.8635,15.5528,15.0905,15.0857,44.7256,0.5032,-8.2417,35349814.8,-23.8696,15.0583,15.2048,-0.4638,-84.9124
2011-03-07,14.380053520202637,15.052789514002042,14.295774800849257,14.97449534105579,561785652,28286851125,0.5853,15.0649,15.842,14.2878,-0.0451,-155761824.2162,-47.2885,-140.553,-0.1157,24.5799,26.8521,4.4178,21.001,22.9037,14.7329,-0.0,0.0,16.5713,13.5584,204.02,156.4598,127.037,103.2569,79.4768,2.4937,-8.1554,15.1639,13.9816,12.3908,13.2545,49.9716,-699359078.1583,15.1885,0.011,1.3e-09,23.9159,14.6743,97.6151,15.0649,14.7932,15.156,13.9974,14.0775,0.4066,0.5369,1541.7508,73008494424,16.032,4.3246,0.05,3453.6219,3382385489.1471,15.7382,14.8408,6.2337,17.6599,16.2694,14.2958,4.269,16.9041,-0.1108,16.4217,53.6184,47.8754,40.5304,0.3886,-39.7399,4.8542,40.3018,43.1527,62.1626,-13.238,15.1995,14.5462,14.5762,44.4158,0.7364,9.1653,63408528.0,35.7437,14.5272,15.0399,-0.6727,-94.1573
2011-03-14,13.989826202392578,14.419449728929647,13.745965919007444,14.282558696658871,672051276,28101483010,0.5916,14.9992,15.8973,14.1011,-0.259,-272790441.2862,-85.0401,-119.2401,-0.2153,22.5811,31.307,16.1926,20.6575,22.3055,14.272,-0.0,0.0,16.4992,13.4993,204.02,156.4598,127.037,103.2569,79.4768,2.4937,-8.6468,14.889,14.1507,12.3908,13.2545,42.5836,-1549213900.9482,14.8487,-0.0327,1e-09,24.0691,14.0827,92.8554,14.9992,14.7167,14.9685,14.1195,14.0731,0.2949,0.4885,1541.7508,72336443148,15.9972,4.1801,0.05,3359.902,3364148229.7033,15.7382,14.2958,4.6691,6.4044,15.9436,13.746,11.0951,13.9996,-0.1031,10.8698,36.8173,44.1226,30.3408,0.449,-58.405,10.6675,22.7645,24.0955,44.8254,-8.8084,14.816,14.0535,14.0517,45.5085,0.9252,11.8489,95529974.4,63.8983,14.0363,14.8299,-0.4296,-87.7597
2011-03-21,14.455605506896973,14.671289588292188,14.188306850126613,14.218227682068374,466776756,28151365712,0.598,14.9427,15.8281,14.0573,-0.3642,-279994884.7888,-57.4002,-41.4841,0.4649,23.7512,28.7587,9.5363,19.8631,21.581,14.2945,0.0,0.0,16.437,13.4484,204.02,156.4598,127.037,103.2569,79.4768,2.4937,-2.4931,14.7421,14.4797,12.5106,13.2545,47.6368,-1383801600.391,14.6458,-0.0609,1e-09,24.2042,14.4298,97.6043,14.9427,14.6919,14.9278,14.231,14.0823,0.2412,0.439,1593.0821,72803219904,15.9072,4.3526,0.05,3359.902,3379689162.7802,15.7382,13.746,3.181,10.2964,15.6647,13.6922,38.7024,26.351,-0.0529,55.4349,31.8155,49.2435,48.1522,0.4427,-51.17,31.0428,15.5215,16.4512,27.8998,7.695,14.5849,14.2025,14.4384,46.2984,0.5585,13.5043,39390969.6,10.1918,14.4427,14.755,0.4658,-61.3578
2011-03-28,14.756317138671875,14.840845769739332,14.28779594434264,14.513702597309795,395128476,28425710607,0.5948,14.9284,15.8162,14.0406,-0.2207,-170196519.1954,-22.8801,19.3579,0.8361,24.2099,26.8487,5.1681,18.8135,20.7522,14.4895,0.0,0.0,16.4212,13.4355,204.02,156.4598,127.037,103.2569,79.4768,2.4937,1.1617,14.7421,14.4847,12.5669,13.2545,47.6854,-1096487654.7169,14.576,-0.0682,1.4e-09,24.3277,14.5643,96.0029,14.9284,14.698,14.9021,14.3336,14.0869,0.2204,0.3953,1626.2221,73198348380,15.8207,4.4639,0.05,3359.902,3387908792.7861,15.5824,13.746,2.1265,10.3384,15.4235,13.6007,63.3979,44.8745,-0.0456,77.7175,30.4398,52.2841,60.2006,0.4439,-31.265,44.1972,28.6358,28.6358,23.0608,5.0469,14.5078,14.5171,14.6283,46.688,0.4962,2.1446,-88796714.4,-11.5048,14.6603,14.7553,0.4685,-40.3592
2011-04-04,14.416207313537598,14.829623716673627,14.105023265112756,14.786238132435724,607535856,28339994650,0.6041,14.9126,15.8247,14.0005,-0.1419,-137079854.2076,-26.7573,9.4073,0.6807,22.1356,26.7095,9.364,18.1385,20.3917,14.4169,-0.0,0.0,16.4038,13.4213,204.02,156.4598,127.037,103.2569,79.4768,2.4937,-0.6353,14.7421,14.7123,12.5865,13.2545,45.9589,-1306695784.5993,14.391,-0.0923,1.2e-09,24.2245,14.4673,92.6271,14.9126,14.6712,14.7769,14.4258,14.0946,0.1744,0.3511,1626.2221,72590812524,15.7378,4.338,0.05,3282.4616,3373906049.974,15.44,13.746,1.1502,-3.8723,15.1608,13.4692,55.9829,50.4287,-0.1365,41.0513,31.0004,48.728,46.4475,0.456,-19.3014,29.3193,34.8531,34.8531,26.6467,-6.4206,14.2987,14.4351,14.4503,44.8487,0.3662,6.9607,-39323437.2,20.7814,14.4418,14.6875,-0.4134,-48.7122
2011-04-11,13.232810974121094,14.448374226099773,13.216852817030054,14.367336739316507,1019507472,27346908904,0.6489,14.8387,16.0076,13.6698,-0.2974,-427052150.9665,-42.804,-127.1976,-0.244,19.1348,32.8655,26.4051,18.729,20.7643,13.7271,-0.0,0.0,16.3225,13.3548,204.02,156.4598,127.037,103.2569,79.4768,2.4937,-8.0549,14.4775,14.6244,12.9944,13.2545,29.5512,-1360508231.6272,13.993,-0.1301,1.2e-09,24.3876,13.8326,86.7398,14.8387,14.5342,14.4177,14.5067,14.0484,0.042,0.2893,1626.2221,71571305052,15.6581,3.8998,0.05,3013.0112,3290216811.5958,15.0528,13.746,-0.4397,-13.3593,14.9219,13.2169,0.9332,25.6809,-0.2993,44.4624,25.9887,38.8529,34.7551,0.5844,-36.6273,0.5669,24.6945,22.9663,28.8184,-27.8268,13.8629,13.5744,13.6327,37.1334,0.5684,31.7748,181321696.8,81.4762,13.5327,14.3965,-1.2156,-99.0174
2011-04-18,13.09317684173584,13.237298167834815,12.941075487308392,13.126089945000098,529629840,27361176755,0.6237,14.7789,16.1575,13.4003,-0.2452,-502314487.8709,-36.9048,-116.2423,-0.1587,18.4856,34.9089,30.7583,19.5882,21.5583,13.288,-0.0,0.0,16.2568,13.301,204.02,156.4598,127.037,103.2569,79.4768,2.4937,-5.8788,14.2617,14.4865,13.2195,13.2545,25.7711,-2261741660.721,13.6478,-0.156,6e-10,24.4917,13.0892,87.3725,14.7789,14.3969,14.0048,14.5775,13.991,-0.0733,0.2168,1609.062,71041675212,15.5116,3.8481,0.05,3013.0112,3284628097.0484,14.8408,13.2169,-2.1097,-14.437,14.5353,12.9411,9.5394,17.6102,-0.2723,22.2312,19.5035,37.8685,24.7597,0.6893,-54.3812,4.9209,11.6024,10.2331,22.6842,-3.6872,13.4918,13.1213,13.0905,37.6941,0.6845,23.8304,170852976.0,-21.192,13.0912,14.1359,-0.1441,-91.9937
2011-04-25,13.566934585571289,13.566934585571289,13.01612825334707,13.096916780276322,545761692,27906938447,0.6185,14.719,16.1955,13.2425,-0.0789,-313787224.798,-36.4567,-53.8362,0.3558,21.1167,32.6883,21.5066,19.7253,21.6428,13.3344,0.0,0.0,16.1908,13.2471,204.02,156.4598,127.037,103.2569,79.4768,2.4937,0.5538,14.1906,14.4865,13.2846,13.2545,35.0778,-1829762451.1999,13.451,-0.1678,1e-09,24.5963,13.2915,89.0536,14.719,14.3179,13.761,14.6389,13.9749,-0.125,0.1484,1609.062,71587436904,15.306,4.0235,0.05,3122.0326,3304375697.7261,14.8408,12.9411,-3.6653,-12.9551,14.358,12.6837,52.7525,35.1813,-0.1843,39.1927,15.6157,43.0915,44.318,0.7382,-52.8335,22.3747,9.2875,9.1222,14.1072,9.8946,13.2832,13.3008,13.3833,45.8622,0.6823,31.8778,-81816901.2,16.9214,13.4292,14.0221,0.5508,-67.0561
2011-05-02,13.34751033782959,13.607578696246232,13.20613041635997,13.606829915266173,415028556,27784234993,0.603,14.6498,16.2426,13.057,-0.2058,-247178332.1048,-59.7884,-37.1295,0.1448,20.5939,31.1338,20.3756,19.7717,21.5663,13.259,0.0,0.0,16.1147,13.1848,204.02,156.4598,127.037,103.2569,79.4768,2.4937,0.4818,13.9969,14.4865,13.4428,13.2596,34.3855,-1467375026.4403,13.2074,-0.1872,1e-09,24.5913,13.4069,85.7166,14.6498,14.2255,13.4881,14.6903,13.9512,-0.1817,0.0824,1583.0379,71172408348,15.1168,3.9423,0.05,3122.0326,3297663250.7753,14.8408,12.9411,-4.9232,-11.2699,14.1412,12.4588,52.824,44.0026,-0.1424,25.2216,12.9623,41.3563,57.2942,0.7964,-53.5641,14.5302,13.9419,13.6369,10.9974,-2.6834,13.0202,13.2661,13.3871,46.7012,0.5615,17.9815,-143097559.2,5.0364,13.3772,13.8872,-0.2601,-78.479
2011-05-09,13.204136848449707,13.575164502769045,13.191668884037579,13.340030153726964,395100504,27414824999,0.5873,14.5567,16.2554,12.858,-0.3185,-314998025.7208,-56.1251,-21.2084,0.1452,19.6334,29.8575,20.6586,19.8351,21.6918,13.1556,-0.0,0.0,16.0123,13.101,204.02,156.4598,127.037,103.2569,79.4768,2.4937,1.393,13.891,14.4865,13.5509,13.2712,30.8808,-1471674804.2508,13.0093,-0.1954,1e-09,24.5523,13.3834,84.0449,14.5567,14.1282,13.2472,14.7306,13.9283,-0.2354,0.0188,1566.0335,70777307844,14.9427,3.8892,0.05,3122.0326,3293419242.9805,14.8296,12.9411,-5.7429,-10.3718,13.8985,12.2321,58.3315,51.1671,-0.1228,17.2763,12.8951,40.2206,45.4602,0.8493,-56.2491,9.4046,15.4365,15.4365,12.7319,-2.3371,12.8139,13.1765,13.3237,41.1746,0.2194,6.4341,-175941082.8,-34.9667,13.2938,13.7506,-0.371,-82.5475
2011-05-16,13.066495895385742,13.378427762421357,12.842084924604173,13.12334718143952,519527952,27330047970,0.5837,14.4695,16.2823,12.6567,-0.007,-341080770.9072,-14.9318,-82.0158,0.2165,18.3447,32.176,27.3774,20.3738,22.1526,13.0386,-0.0,0.0,15.9164,13.0225,204.02,156.4598,127.037,103.2569,79.4768,2.4937,1.9332,13.8415,14.437,13.6354,13.2712,24.9694,-1662680202.3833,12.882,-0.1875,1e-09,24.5616,13.1103,85.9009,14.4695,14.0271,12.9785,14.7598,13.9061,-0.2857,-0.0421,1566.0335,70257779892,14.7826,3.8382,0.05,3089.4883,3288003643.0608,14.4484,12.9411,-6.1673,-11.1814,13.6924,12.0714,61.3878,56.2774,-0.1596,22.4953,12.8245,39.0986,36.3246,0.9064,-55.1374,7.7486,10.5611,10.5283,13.2006,-2.1165,12.6945,13.0618,13.0957,37.0111,0.4493,-2.402,-23695480.8,-49.0413,13.0884,13.6137,-0.3119,-70.6842
2011-05-23,12.98845100402832,13.06475064092412,12.801441065310604,12.881231845799547,374261364,27487408706,0.5609,14.3503,16.2227,12.4779,0.0561,-270674316.9465,-9.9526,-112.6769,0.3656,17.7255,31.6075,28.1393,20.9285,22.0831,12.9464,-0.0,0.0,15.7854,12.9153,204.02,156.4598,127.037,103.2569,79.4768,2.4937,2.2632,13.8211,14.4167,13.7999,13.2712,23.9359,-2158941180.7097,12.8261,-0.1661,7e-10,24.4083,12.9331,86.727,14.3503,13.9282,12.7867,14.7734,13.8636,-0.3282,-0.0993,1556.6798,69883518528,14.5885,3.8093,0.05,3089.4883,3285768216.8435,13.6076,12.8421,-6.3583,-9.0925,13.5204,12.0976,62.6125,59.445,-0.1765,11.2477,11.2908,38.4547,28.6405,0.9362,-54.5025,6.7247,7.9593,7.9592,11.308,-0.6114,12.66,12.9759,12.9515,37.6407,0.5498,-14.8395,-3041355.6,-29.3353,12.9608,13.4887,-0.078,-76.8017
2011-05-30,13.04280948638916,13.295147740849147,13.003413912245739,13.090683960363302,383464152,27207510126,0.5427,14.2243,16.0924,12.3562,-0.3351,-306323559.6947,-82.8208,-27.8781,0.4324,20.0422,30.3317,20.4263,20.8926,21.5846,12.9402,0.0,0.0,15.6467,12.8019,204.02,156.4598,127.037,103.2569,79.4768,2.4937,2.935,13.8155,14.4167,13.8024,13.2712,25.0784,-2028188572.7533,12.7906,-0.1478,8e-10,24.2695,13.1493,90.7007,14.2243,13.8438,12.6657,14.7703,13.8152,-0.3534,-0.1501,1556.6798,70266982680,14.3741,3.8295,0.05,3102.4183,3287373067.902,13.6076,12.8014,-6.7865,-11.6732,13.4589,12.092,69.5595,64.5023,-0.1363,55.6238,10.5326,39.2132,42.641,0.934,-51.5969,9.1476,7.8736,7.8501,8.7792,0.8771,12.6428,12.9941,13.1138,45.1231,0.5674,-18.7284,-38613747.6,-29.7378,13.096,13.3995,0.0544,-70.0587
2011-06-06,12.704445838928223,13.136064848481196,12.698960163202594,13.054278583159034,384898716,26832272389,0.5352,14.0967,16.0134,12.18,-0.4627,-412453569.8921,-85.5388,-109.512,0.048,18.873,32.6255,26.7047,21.3078,21.1544,12.7609,-0.0,0.0,15.5064,12.6871,204.02,156.4598,127.037,103.2569,79.4768,2.4937,0.4852,13.5737,14.3655,13.9163,13.2712,24.4071,-2111759205.1718,12.6964,-0.1373,1.1e-09,24.2125,12.9175,90.812,14.0967,13.7353,12.4811,14.7521,13.7498,-0.3961,-0.1993,1556.6798,69882083964,14.1854,3.7042,0.05,3021.9336,3277387816.3667,13.6076,12.8014,-7.7085,-13.7593,13.4362,12.0787,46.0955,55.2989,-0.0382,29.4118,9.3551,36.2259,35.5044,0.9584,-61.1543,0.2331,5.3685,5.5814,7.1302,-6.7029,12.5591,12.778,12.8465,40.3563,0.6647,-19.1314,-27269103.6,-7.2597,12.811,13.2605,-0.4316,-99.3739
2011-06-13,12.09379768371582,12.818398194393122,12.088311057410959,12.716664701935374,593186220,26248001793,0.5491,13.9522,16.01,11.8944,-0.5174,-604278893.71,-91.0819,-160.1637,-0.8724,17.0807,37.4703,37.3772,22.4556,21.5565,12.3357,-0.0,0.0,15.3474,12.5569,204.02,156.4598,127.037,103.2569,79.4768,2.4937,-3.8474,12.8479,14.0601,14.0173,13.2712,24.248,-2020010925.2356,12.425,-0.1539,1.2e-09,24.2874,12.4534,83.6616,13.9522,13.579,12.1835,14.7189,13.668,-0.4738,-0.2542,1556.6798,69288897744,13.9773,3.4781,0.05,2876.6823,3248875902.0705,13.5752,12.699,-8.766,-19.7292,13.3294,11.8941,13.9133,34.6061,-0.1119,19.0301,7.4919,31.5478,30.4111,1.0289,-75.4321,0.1993,3.1933,3.2581,5.5632,-12.6805,12.2711,12.2665,12.3335,28.1716,0.7979,-14.6772,37974787.2,50.1355,12.2736,13.0272,-0.7246,-99.5747
2011-06-20,11.840960502624512,12.316214085160967,11.794580741294777,12.093298750077192,671663664,25695776814,0.5472,13.7825,15.9463,11.6187,-0.6788,-803526392.7982,-91.8518,-113.2344,-1.5771,15.9176,38.7532,41.7694,23.8351,21.8491,11.9794,-0.0,-0.0,15.1607,12.4042,204.02,156.4598,127.037,103.2569,79.4768,2.4937,-3.6326,12.7011,13.9133,14.0173,13.2712,24.4747,-2612518191.971,12.0981,-0.1806,8e-10,24.426,12.0554,80.2433,13.7825,13.4135,11.9097,14.6697,13.5736,-0.5493,-0.3132,1556.6798,68617234080,13.675,3.3845,0.05,2816.5413,3234833865.6574,13.3784,12.0883,-9.1317,-20.0498,12.9527,11.5427,21.1532,27.8797,-0.2022,11.9009,5.906,29.8373,25.2991,1.0819,-84.3546,1.5225,0.6516,0.7035,3.181,-3.9369,11.9175,11.8871,11.9839,25.0918,0.9008,-28.3193,150930118.8,29.2835,11.9482,12.7899,-0.4753,-96.9092
2011-06-27,12.991692543029785,12.995433597098847,11.809043392159849,11.81901700239832,582133284,26274238807,0.5928,13.6535,15.6784,11.6286,-0.4639,-627932790.7617,0.1347,4.6887,-0.9195,21.8261,33.2135,20.6896,23.6104,21.212,12.4449,0.0,-0.0,15.0188,12.2881,204.02,156.4598,127.037,103.2569,79.4768,2.4937,8.2683,12.7011,13.9133,14.0173,13.2712,37.917,-1979255948.7284,12.195,-0.1496,2e-09,24.7299,12.4022,90.1187,13.6535,13.3733,11.9587,14.6079,13.5629,-0.5106,-0.3527,1707.9615,69199367364,13.3366,3.8105,0.05,2816.5413,3291406930.1091,13.2951,11.7946,-8.926,-15.4776,12.9954,11.3781,99.7708,63.8252,-0.0232,11.6554,5.843,44.6067,39.2657,1.0125,-44.0793,39.2977,13.6732,14.1206,6.0274,25.7784,12.0454,12.5656,12.5987,42.5596,0.4993,-0.2462,103829266.8,55.5419,12.697,12.8303,1.1826,-20.2227
2011-07-04,13.264976501464844,13.731005249629776,13.098164629808068,13.098164629808068,609409980,25986100301,0.6033,13.5312,15.3268,11.7356,-0.4299,-590694679.0412,8.4607,128.3057,-1.0791,28.6247,30.3062,2.8534,22.1278,20.1332,12.8644,0.0,0.0,14.8843,12.1781,204.02,156.4598,127.037,103.2569,79.4768,2.4937,9.194,12.7628,13.9133,14.1047,13.2712,37.0083,-1285156399.1993,12.4471,-0.0945,1e-09,25.0013,13.4146,100.2431,13.5312,13.363,12.1192,14.5335,13.5621,-0.4525,-0.3727,1707.9615,69808777344,11.7946,3.9117,0.05,2875.7881,3304226042.8685,13.2951,11.7946,-8.8168,-14.7698,13.731,11.5813,78.3215,71.0733,0.0146,55.8277,16.9411,47.4346,50.9406,0.8978,-4.6233,48.4473,29.7558,29.7328,14.8523,7.7556,12.3526,13.0784,13.3647,40.8923,0.5423,2.214,27513259.2,58.9223,13.3398,12.9172,0.2733,-24.0665
2011-07-11,14.901435852050781,14.967014051091294,13.103150939773464,13.169975840118674,1152937908,27057908225,0.6933,13.5157,15.2576,11.7738,0.0625,-180731595.7881,55.9891,126.6158,0.3798,35.8619,24.4868,18.849,21.8936,20.3113,14.0045,0.0,0.0,14.8673,12.1641,204.02,156.4598,127.037,103.2569,79.4768,2.4937,17.1046,13.3808,13.9133,14.0636,13.2712,55.7775,-971000455.8321,13.1139,0.0028,1.6e-09,25.4328,14.0351,113.8107,13.5157,13.5095,12.5878,14.4538,13.6099,-0.2713,-0.3524,1707.9615,70961715252,11.809,4.5177,0.05,3230.5652,3446460446.3733,13.731,11.7946,-7.7516,-2.3225,14.967,11.6216,98.0402,84.5568,0.2382,42.049,50.4046,60.4622,62.5241,0.8709,42.7975,97.9329,61.8926,62.4003,35.4179,37.8698,13.1167,14.4461,14.3239,54.2539,0.7799,47.9971,159307732.8,199.5432,14.4683,13.3141,1.7983,-2.0671
2011-07-18,15.415339469909668,15.4470068241811,14.761303983917,14.773522037125367,665785548,27662198719,0.6928,13.5376,15.3617,11.7135,0.3841,195684967.7961,86.7874,112.3353,1.0643,38.2754,22.7556,25.4294,22.1462,20.8672,14.8964,0.0,0.0,14.8914,12.1839,204.02,156.4598,127.037,103.2569,79.4768,2.4937,14.9114,13.6208,13.7664,14.2556,13.4222,70.9338,62937689.4743,13.73,0.0736,1e-09,25.7018,15.1042,113.6243,13.5376,13.691,13.1368,14.3752,13.6922,-0.0853,-0.299,1766.8637,71627500800,11.9354,4.708,0.05,3230.5652,3469421294.2562,14.967,11.7946,-6.2611,2.8686,15.447,11.8499,99.1198,91.8383,0.305,39.6325,68.733,63.5138,73.8306,0.912,70.1414,99.133,81.8377,83.1449,58.426,10.305,13.8036,15.3638,15.2079,60.724,0.9339,51.9601,172975651.2,12.2389,15.2597,13.7343,0.654,-0.867
2011-07-25,15.052789688110352,15.646483685087,15.0355848296631,15.293907616775718,665521812,27034163337,0.6869,13.5713,15.4792,11.6634,0.3641,132054579.7355,81.5821,78.3758,0.9958,37.9183,21.3101,28.0409,22.5672,21.1462,15.149,0.0,0.0,14.9284,12.2142,204.02,156.4598,127.037,103.2569,79.4768,2.4937,8.2987,13.7205,13.7664,14.2556,13.4222,68.5731,1085634891.3053,14.1705,0.1198,9e-10,25.8787,15.341,112.776,13.5713,13.8207,13.5375,14.3005,13.7437,0.0325,-0.2327,1725.3093,70961978988,12.1461,4.5737,0.05,3230.5652,3453769041.6286,15.447,11.7946,-4.9083,-1.1932,15.6465,12.1181,83.1734,87.5058,0.2808,19.8162,74.8564,59.9957,82.2303,0.9539,74.2818,84.587,93.8843,93.5286,79.6913,-2.6475,14.2903,15.4285,15.245,58.4425,0.6156,45.0996,-69504026.4,-0.9144,15.1969,13.998,-0.5937,-15.4711
2011-08-01,14.438151359558105,15.347268434610557,14.013265645306335,15.240549085677555,872570556,26717427846,0.7332,13.5937,15.531,11.6564,0.1117,-6760469.7653,42.5325,6.081,0.7693,32.9901,28.5006,7.3012,21.4768,20.6242,14.9091,-0.0,-0.0,14.9531,12.2343,204.02,156.4598,127.037,103.2569,79.4768,2.4937,1.024,13.7205,13.7664,14.4009,13.4222,57.9798,208669948.6058,14.4647,0.1555,1.5e-09,26.1716,14.6803,109.3457,13.5937,13.8795,13.7593,14.2303,13.7597,0.0754,-0.1711,1725.3093,70089408432,12.4261,4.3461,0.05,3098.6542,3418140077.2176,15.6465,11.809,-3.6698,-7.2794,15.853,12.3329,59.8066,73.6562,0.2243,27.171,77.6977,54.4731,57.881,0.9687,60.3642,68.6302,84.1167,83.853,86.8422,-13.3719,14.6202,14.9385,14.5996,57.2888,0.6323,80.3864,-24198976.8,49.8919,14.5592,14.086,-0.9091,-47.4168
2011-08-08,14.05739974975586,14.327691636539067,13.489887416835927,14.037701488158822,1091739168,27104734564,0.7485,13.5738,15.4833,11.6643,0.2515,60300099.3267,22.5871,-105.5395,0.7162,30.0049,30.916,1.4956,20.0496,19.9423,14.5387,-0.0,-0.0,14.9312,12.2164,204.02,156.4598,127.037,103.2569,79.4768,2.4937,-4.0036,13.7205,13.7664,14.4698,13.4222,60.4783,-824643644.7965,14.6047,0.1693,8e-10,26.4555,13.9088,107.5835,13.5738,13.8965,13.9518,14.1618,13.7663,0.0778,-0.1213,1725.3093,68997669264,12.6837,4.2052,0.05,3016.9389,3389349587.6772,15.6465,13.0982,-2.6027,-10.5241,16.0083,12.5243,44.004,58.8301,0.3046,36.9034,71.0923,51.318,42.3145,0.9547,37.8922,58.7455,70.6542,70.6542,82.6786,-7.8619,14.774,14.3978,13.9583,59.9147,0.3871,92.8538,92443863.6,79.1469,13.9831,14.0803,-0.3808,-62.4804
2011-08-15,12.240911483764648,14.087820723079474,12.239415822189269,13.79957614010664,1193369436,25913296390,0.8271,13.448,15.3607,11.5353,-0.255,-296841823.1654,-72.1335,-130.8698,-0.9658,25.2151,36.7802,18.6548,19.9499,20.1619,13.3114,-0.0,-0.0,14.7928,12.1032,204.02,156.4598,127.037,103.2569,79.4768,2.4937,-20.6936,13.7205,13.7205,14.476,13.4222,49.4064,-1347592709.0779,14.2369,0.1233,1.5e-09,26.8188,13.1636,94.2446,13.448,13.7388,13.8221,14.0878,13.7633,-0.0662,-0.1103,1725.3093,67804299828,15.6465,3.5325,0.05,2627.092,3235143147.2205,15.6465,13.1032,-2.2332,-19.5266,16.1805,12.2394,0.0384,29.4342,0.1413,68.4517,52.0663,39.5694,31.7071,0.9564,-7.1059,11.5873,46.321,46.321,66.9427,-42.3581,14.3602,12.8607,12.856,45.791,0.8607,133.3675,244756998.0,3.5068,12.7023,13.7124,-1.8469,-99.9561
2011-08-22,13.13706111907959,13.396630589067994,12.330924331572541,12.567055438129561,788670540,26317780776,0.8506,13.3841,15.248,11.5202,-0.2915,-287260139.2607,-55.9694,-79.2857,0.0893,22.7678,33.2104,18.6548,19.8574,20.3929,13.1448,-0.0,-0.0,14.7225,12.0457,204.02,156.4598,127.037,103.2569,79.4768,2.4937,-9.3106,13.7278,13.7205,14.4992,13.4222,53.2264,-850476350.7786,14.1074,0.1026,1.4e-09,27.0572,12.8638,100.7226,13.3841,13.6815,13.8721,14.0114,13.7532,-0.1067,-0.1096,1851.6181,68592970368,15.5783,3.8644,0.05,2627.092,3292881234.596,15.6465,12.2394,-1.0475,-12.2807,16.2329,12.3079,21.1251,25.2797,0.066,61.65,43.9534,46.1278,36.3272,0.9319,-28.4828,34.8524,35.0617,35.0617,50.679,9.8652,14.21,12.8418,12.9549,49.7017,0.6908,110.2535,68645685.6,18.4571,13.0004,13.5974,0.8961,-73.6534
2011-08-29,13.08669376373291,13.6217908807534,12.984212447053915,13.329057435806932,512878608,25969777491,0.8353,13.3768,15.2441,11.5095,-0.2387,-367954119.3215,-52.3121,-31.7349,-0.0613,23.4519,31.3999,14.49,19.474,20.1833,13.042,0.0,-0.0,14.7144,12.0391,204.02,156.4598,127.037,103.2569,79.4768,2.4937,-8.5836,13.9429,13.7205,14.6125,13.4222,51.0987,-146244138.7791,13.9517,0.0775,1.2e-09,27.0888,13.303,103.0088,13.3768,13.6248,13.795,13.9383,13.7523,-0.1413,-0.1159,1844.519,68080091760,15.5116,3.8457,0.05,2627.092,3290914863.3608,15.6465,12.2394,0.3678,-8.9941,16.2026,12.3514,19.0926,22.1861,0.0148,30.825,39.0479,45.8303,49.0797,0.9337,-37.7431,33.5448,26.6615,26.6615,36.0147,-0.3008,14.0292,12.8548,13.2309,40.502,0.5846,93.7382,-241071087.6,-22.9359,13.1948,13.4952,-0.5351,-72.7375
2011-09-05,13.086943626403809,13.442262070776435,12.729131779278163,12.736611987537222,444391164,25971331269,0.8266,13.3764,15.2439,11.5089,-0.1851,-367020534.5898,-42.9773,-28.9598,-0.0122,22.0067,31.6691,18.0014,19.3688,20.3383,13.0014,-0.0,-0.0,14.7141,12.0388,204.02,156.4598,127.037,103.2569,79.4768,2.4937,-7.2,13.9429,13.7205,14.5727,13.4222,53.3432,-263378634.2302,13.8011,0.0539,1.6e-09,27.0311,13.0857,108.212,13.3764,13.5736,13.7043,13.8681,13.7505,-0.1667,-0.1261,1844.5543,68524482924,15.4461,3.8458,0.05,2627.092,3290923348.0679,15.3473,12.2394,1.0429,-6.4539,16.1016,12.3156,20.3736,21.2799,-0.1578,65.4125,35.7716,45.8325,39.7873,0.9338,-36.8206,33.5513,33.9828,33.9828,31.902,0.8844,13.855,12.9051,13.0861,38.4271,0.5778,47.934,-327574897.2,-49.071,13.0863,13.4136,0.3578,-59.4149
