date,close,high,low,open,volume,adl,atr,middle_band_bll,upper_band_bll,lower_band_bll,cmf,co,cmo,cci,dpo,+di,-di,dx,adx,adxr,dema,emv,emv_ma,upper_band_env,lower_band_env,rl_0.0,rl_23.6,rl_38.2,rl_50.0,rl_61.8,rl_100.0,fosc,tenkan_sen,kijun_sen,senkou_a,senkou_b,imi,ko,lri,lrs,mfi,mi,mp,mom,ma-simple,ma-exponential,ma-time_series,ma-triangular,ma-variable,macd,signal_line,nvi,obv,sar,prf,target_LONG,pvi,pvt,highest_high,lowest_low,posc,prc,upper_band,lower_band,posc,trigger_line,qstick,ri,rmi,rsi,rvi,sd,smi,%K,%D,%K,%D,swi,tsf,tema,tp,uosc,vhf,vch,vosc,vrc,wc,ws,wad,wr
1981-02-16,0.08327339589595795,0.09443379542577642,0.08327339589595795,0.08971164201448073,78198400,-203244738,,,,,-0.3357,-16955862.0146,-60.0019,-91.8052,-0.0025,,,,,,0.086,-0.0,,,,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,,0.1037,0.1037,,,,,,,1e-10,,0.0889,,,,,,,,,1019.2332,-900636800,0.122,-0.1565,0.05,827.5639,-9913917.7574,0.1137,0.0876,,,,,,,-0.0045,15.7163,,,,,-68.5965,,,,,-0.082,,,0.087,,0.7556,,-32842880.0,-11.6426,0.0861,0.098,-0.0112,-100.0
1981-02-23,0.091000035405159,0.09185846834616918,0.08155650509678704,0.08456101752481052,76182400,-139758458,,,,,-0.3557,-11647203.0535,-53.1905,-58.0171,0.0057,,,,,,0.0872,-0.0,,,,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,,0.1028,0.1028,,,,,,,1e-10,,0.0867,,,,,,,,,1113.8042,-824454400,0.1196,-0.0783,0.05,827.5639,-2845226.3055,0.1137,0.0833,,,,,,,-0.0031,22.585,17.4076,,,,-64.6605,,,,,0.1122,,,0.0881,,0.383,,-20451200.0,-43.2883,0.0889,0.0966,0.0094,-68.115
1981-03-02,0.08799472451210022,0.09185844248150772,0.08799472451210022,0.09142922899736881,58620800,-198379258,,,,,-0.1728,-27068715.0191,-32.308,-22.7309,0.0014,,,,,,0.0865,0.0,,,,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,,0.0989,0.1028,,,,,,,1e-10,,0.0899,89.1303,,,,,,,,1077.0204,-883075200,0.1166,-0.1087,0.05,827.5639,-4781200.594,0.1112,0.0816,,,,,,,-0.0026,11.2925,15.7418,,,,-57.1691,,,,,-0.0285,,0.0863,0.0893,,0.5538,,-8646400.0,-64.8111,0.089,0.0949,-0.0039,-63.4164
1981-03-09,0.0764051303267479,0.08155649531203307,0.07425904536618716,0.08155649531203307,364112000,-348330067,0.0103,,,,-0.4571,-78628344.1397,-59.0902,-166.6667,-0.011,,,,,,0.0799,-0.0,,,,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,,0.094,0.0992,,,41.4631,,0.0839,-0.0023,0.0,,0.0779,78.7608,,,,,,,,1077.0204,-1247187200,0.1138,-0.2261,0.05,718.5672,-52737601.8603,0.0992,0.0816,,,0.1039,0.0641,30.9174,,-0.0029,6.0175,14.1342,,20.5893,,-59.5001,4.3101,,,,-0.2357,0.0816,0.0786,0.0774,,0.3864,,81011840.0,293.2978,0.0772,0.0912,-0.0116,-89.3625
1981-03-16,0.0884239673614502,0.08928240029019494,0.07941042447514264,0.07941042447514264,170329600,-207623014,0.0105,,,,-0.1105,-47802462.449,2.222,4.1201,0.0014,24.8117,42.356,26.1203,,,0.0833,0.0,,,,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,7.7173,0.094,0.0992,,,46.902,,0.0811,-0.0026,1e-10,,0.0843,72.535,,,,,,,,1246.4401,-1076857600,0.1098,-0.1043,0.05,718.5672,-25944064.6222,0.0944,0.0743,,,0.096,0.0583,79.9044,,-0.0017,43.1595,18.5228,45.4783,36.0086,,-37.658,28.4481,,,,0.2309,0.0785,0.0841,0.0857,,0.3778,,117732160.0,128.1428,0.0864,0.0906,0.012,-29.7889
1981-03-23,0.0849902555346489,0.09271692165868195,0.0849902555346489,0.09185848852905924,81760000,-289383014,0.0103,,,,-0.1147,-56860741.5347,4.5451,39.4896,-0.0059,25.8651,40.084,21.5603,,,0.0834,0.0,,,,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,7.6365,0.0927,0.0992,,,42.1271,,0.0775,-0.0031,1e-10,,0.0889,71.739,,,,,,,,1198.0379,-1158617600,0.1063,-0.1391,0.05,718.5672,-29118998.8322,0.0944,0.0743,,,0.0927,0.0674,69.5267,62.4688,-0.0008,21.725,17.3409,44.3038,47.5388,,-19.6556,21.552,18.1034,18.1034,,-0.0331,0.0744,0.0845,0.0876,,0.3864,,-24156160.0,4.5546,0.0869,0.0895,-0.0077,-41.8611
1981-03-30,0.091000035405159,0.09142925474117625,0.0832733709788074,0.08499023686082777,107856000,-192879280,0.0102,,,,-0.0679,-24691509.2939,0.0,57.4746,-0.0014,24.3786,38.9901,23.0579,,,0.087,-0.0,,,,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,18.2418,0.0867,0.0992,,,32.6727,,0.0793,-0.0024,1e-10,,0.0874,83.1376,,,,,,,,1198.0379,-1050761600,0.1031,-0.0783,0.05,769.3781,-21492350.1813,0.0927,0.0743,,,0.0914,0.0663,98.4065,80.4377,-0.0009,60.8625,20.2492,47.4359,41.0197,,8.6048,33.6217,27.8739,27.8739,,0.0793,0.0769,0.0891,0.0886,,0.4048,,-61727680.0,41.576,0.0892,0.0898,0.0077,-9.3016
1981-04-06,0.09572142362594604,0.09615063724968077,0.0884239724859409,0.08971161908816967,101404800,-102740485,0.01,,,,0.1159,19393839.5131,20.4554,115.4178,0.0014,26.4128,36.8305,16.4723,,,0.0917,0.0,,,,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,19.6627,0.0852,0.0992,,,39.2152,,0.0828,-0.0017,1e-10,,0.0923,89.9193,,,,,,,,1260.1961,-949356800,0.1002,-0.0304,0.05,769.3781,-16231127.742,0.0927,0.0743,,,0.0962,0.0666,98.3832,89.4104,0.0007,80.4313,36.6273,50.0,47.3123,,39.549,51.0204,35.398,34.5459,26.8411,0.0858,0.0811,0.0944,0.0934,,0.5114,,-60462080.0,72.9843,0.094,0.091,0.0073,-1.9606
1981-04-13,0.08584868162870407,0.09615064629732707,0.08584868162870407,0.09572143263320392,80640000,-183380485,0.01,,,,0.3043,10007496.7966,26.191,12.6686,-0.009,24.4669,35.9588,19.0181,,,0.0887,-0.0,,,,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,5.5315,0.0852,0.0992,,,37.9143,,0.083,-0.0014,1e-10,,0.091,76.336,,,,,,,,1130.219,-1029996800,0.0976,-0.1304,0.05,769.3781,-24548366.2922,0.0962,0.0743,,,0.0965,0.0665,64.4956,76.953,0.0003,40.2947,35.516,45.4545,47.4818,,34.0523,29.3481,37.9967,37.909,33.4429,-0.1855,0.0816,0.0896,0.0893,,0.2976,,-17375680.0,-77.853,0.0884,0.09,-0.0103,-61.5402
1981-04-20,0.09958438575267792,0.10087203256940619,0.08842398721583422,0.08842398721583422,175952000,-43830029,0.0104,0.0966,0.1201,0.0731,0.2991,49660274.7038,29.5458,114.4272,0.0027,25.1887,32.2298,12.2627,,,0.0947,0.0,,0.1063,0.0869,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,18.0594,0.0876,0.0992,,,46.0865,,0.0871,-0.0007,1e-10,,0.0946,102.6547,0.0966,0.0939,0.0833,,,,,1130.219,-854044800,0.0743,0.0087,0.05,892.4779,3603779.6251,0.0962,0.0794,,,0.1021,0.0681,92.6011,84.7771,0.0009,53.4854,46.1066,51.8519,54.1919,0.0118,44.5926,64.1307,48.1664,48.2271,40.2273,0.2412,0.0864,0.0969,0.0963,,0.3864,21.3631,18773440.0,3.3009,0.0971,0.0919,0.0137,-7.3167
1981-04-27,0.0974382609128952,0.09915512646569705,0.09572140109111657,0.09915512646569705,113523200,-43830218,0.0099,0.0965,0.12,0.073,0.4238,61367235.1019,34.1175,90.6453,-0.0041,24.4856,31.3301,12.2627,,,0.0967,0.0,,0.1062,0.0869,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,11.3285,0.0876,0.0992,,,45.4931,,0.0916,0.0002,0.0,,0.0974,98.6957,0.0965,0.0943,0.0838,,,,,1105.8619,-967568000,0.0748,-0.013,0.05,892.4779,1157261.955,0.1009,0.0833,,,0.1083,0.0739,68.4252,76.6011,0.0011,26.7427,50.2279,50.6494,53.8618,0.0118,51.3265,62.7909,52.0899,51.8521,45.9961,-0.0021,0.0918,0.0984,0.0974,,0.3765,-1.1044,28862400.0,38.8493,0.0974,0.093,-0.0021,-19.5116
1981-05-04,0.09615065902471542,0.09743830591855485,0.09400457895797443,0.09743830591855485,68208000,-26778190,0.0094,0.0965,0.12,0.073,0.3077,66003251.8918,16.2155,37.6382,-0.0069,23.8483,31.816,14.3138,,,0.097,-0.0,,0.1061,0.0868,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,4.5248,0.0876,0.0992,,,52.2161,,0.0941,0.0006,1e-10,,0.0957,109.8042,0.0965,0.0944,0.0837,,0.0962,,,1091.2484,-1035776000,0.0753,-0.0261,0.05,892.4779,255924.5464,0.1009,0.0833,,,0.1041,0.0784,69.0687,72.8349,0.0016,13.3713,50.5163,50.0,44.4494,0.0118,50.0805,82.2591,69.7269,68.3338,56.1377,-0.035,0.0947,0.0978,0.0959,,0.4324,-15.4383,-17080000.0,-36.7601,0.0959,0.0936,-0.0013,-31.4269
1981-05-11,0.09443377703428268,0.09572142944582554,0.09228769732307784,0.09443377703428268,30934400,-19044641,0.009,0.0951,0.1155,0.0747,0.1784,64360183.2703,-4.4774,-13.1964,-0.0109,23.1193,32.202,16.418,,,0.096,-0.0,,0.1046,0.0856,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,-0.2819,0.0901,0.0992,,,48.128,,0.0963,0.001,1e-10,,0.094,113.4021,0.0951,0.0944,0.0863,,0.0961,,,1071.7629,-1066710400,0.0758,-0.0435,0.05,892.4779,-296445.1906,0.1009,0.0858,,,0.1027,0.082,60.0666,66.4507,0.0004,6.7054,56.3025,48.5294,36.3369,0.0102,41.6152,75.8078,73.6193,72.3817,64.1892,-0.0314,0.0973,0.0961,0.0941,,0.4776,-15.0458,-44280320.0,-69.4941,0.0942,0.0938,-0.0017,-42.855
1981-05-18,0.10774026066064835,0.10859869947461927,0.09443378278311652,0.09615064894900782,106512000,74557428,0.0094,0.0946,0.113,0.0762,0.521,87619569.5823,68.0015,166.6667,0.0011,30.4209,28.7336,2.8523,,,0.1028,0.0,,0.104,0.0851,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,9.6902,0.0959,0.0992,,,59.0906,,0.1006,0.0014,1e-10,,0.1015,118.3958,0.0946,0.0957,0.0915,,0.0965,,,1071.7629,-960198400,0.0763,0.0913,0.05,1018.2352,14711957.8249,0.1009,0.0858,,,0.1086,0.0857,96.2457,81.3482,0.0027,52.0122,61.2252,55.5556,47.0035,0.0092,54.064,97.5002,85.189,86.2754,75.6636,0.3184,0.102,0.1045,0.1036,,0.4133,3.9181,-30302720.0,32.0833,0.1046,0.0966,0.0133,-4.255
1981-05-25,0.11374929547309875,0.11417928282802385,0.10731105035797421,0.10774025829347895,368211200,396664726,0.0092,0.0948,0.114,0.0756,0.6408,191658043.3843,57.896,131.1199,0.0062,33.1275,27.2036,9.819,,,0.1097,0.0,,0.1043,0.0853,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,10.3291,0.0987,0.0992,,,66.4966,,0.1051,0.0018,0.0,,0.1107,129.2683,0.0948,0.0974,0.097,,0.0973,,,1071.7629,-591987200,0.0776,0.1522,0.05,1075.0256,35248328.4033,0.1086,0.0884,,,0.1142,0.0921,97.9606,89.6544,0.0027,76.0061,69.1647,57.7465,58.3717,0.0096,69.2043,98.9229,90.7436,92.3402,83.6658,0.1309,0.1069,0.1122,0.1117,,0.7895,-3.7462,99883840.0,109.268,0.1122,0.1,0.0064,-1.9642
1981-06-01,0.10859864950180054,0.1141792327958823,0.10816943029232484,0.11374924562937307,244876800,186766056,0.009,0.0949,0.1144,0.0754,0.2816,150009838.2684,40.6266,73.6505,0.0042,31.5447,25.9038,9.819,,,0.1104,0.0,,0.1044,0.0854,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,1.5642,0.1,0.0992,,,59.7931,,0.1086,0.0021,0.0,,0.1112,142.1353,0.0949,0.0985,0.1012,,0.0976,0.0019,,1023.2328,-836864000,0.0798,0.1,0.05,1075.0256,24160139.2577,0.1142,0.0923,,10.0001,0.1172,0.0977,55.8905,72.7725,0.0013,38.1161,73.8371,54.2857,56.4257,0.0097,66.9161,86.0205,94.1479,93.984,90.8665,-0.077,0.1107,0.1114,0.1103,,0.7031,-6.9961,142795520.0,115.7064,0.1099,0.1017,-0.0056,-25.4921
1981-06-08,0.11160317808389664,0.11332004372188956,0.10473571553192498,0.10516493480693496,303094400,368622696,0.009,0.0949,0.1142,0.0756,0.3753,177198154.5147,52.9421,46.5571,0.0134,29.385,26.8689,4.4727,,,0.1122,-0.0,,0.1043,0.0854,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,0.8093,0.1,0.0992,0.0989,0.0989,65.1736,,0.1119,0.0024,0.0,,0.109,126.2137,0.0949,0.0997,0.1065,,0.098,0.0027,,1023.2328,-533769600,0.0819,0.1304,0.05,1104.7677,32545655.9473,0.1142,0.0923,,15.0441,0.1186,0.1013,59.5559,66.1642,0.0034,69.058,78.8815,55.2239,43.6924,0.0097,68.9394,93.5469,92.8301,92.8301,93.0514,0.0393,0.1143,0.1127,0.1099,,0.6618,-4.7303,63259840.0,344.3678,0.1103,0.1037,0.0069,-11.7676
1981-06-15,0.1038772389292717,0.11160312488655418,0.1038772389292717,0.11160312488655418,259145600,109477096,0.0089,0.0952,0.1149,0.0755,0.1003,89756306.2051,26.8306,-48.0224,0.009,27.5564,25.8884,3.1211,13.6836,,0.1086,-0.0,,0.1047,0.0857,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,-10.0337,0.1013,0.0992,0.0929,0.0929,63.2852,,0.111,0.0019,0.0,,0.1077,122.2225,0.0952,0.1001,0.1086,,0.0982,0.0027,,952.3976,-792915200,0.0838,0.0522,0.05,1104.7677,14605816.1313,0.1142,0.0923,,-14.7885,0.1201,0.1027,6.7657,36.465,0.001,34.5591,75.1555,50.7463,34.184,0.0099,51.8398,70.3699,83.3124,83.8942,90.2361,-0.1376,0.1129,0.1073,0.1065,,0.2805,-3.8976,24752000.0,737.7263,0.1058,0.1037,-0.0077,-52.1741
1981-06-22,0.1000135987997055,0.10258966022627286,0.09915516000194032,0.10044280673653777,96947200,60992981,0.0086,0.0953,0.1151,0.0755,-0.0107,30398212.9234,-30.002,-140.4689,0.01,26.4721,28.8045,4.2195,13.0076,,0.1043,-0.0,,0.1048,0.0857,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,-12.8846,0.1032,0.0992,0.1045,0.1045,58.824,,0.1099,0.0016,0.0,,0.1009,109.905,0.0953,0.1001,0.1099,,0.0982,0.0024,,916.9738,-889862400,0.0856,0.013,0.05,1104.7677,10999933.878,0.1142,0.0944,,-15.58,0.1205,0.0992,3.8197,20.1423,0.0012,17.2796,63.0526,49.2308,27.5475,0.0099,19.7666,54.1651,72.694,74.3891,83.7045,-0.0711,0.1115,0.1021,0.1006,57.3305,0.5333,-17.9114,-76408640.0,-8.98,0.1004,0.103,-0.0039,-94.2863
1981-06-29,0.0884239673614502,0.09743827820500674,0.0884239673614502,0.09743827820500674,247251200,-186258218,0.0088,0.0953,0.115,0.0756,-0.5063,-75318953.3667,-80.8228,-132.7167,0.0014,23.9783,34.8138,18.4302,13.3949,,0.0955,-0.0,,0.1048,0.0858,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,-26.097,0.1013,0.0953,0.1054,0.1054,57.2922,,0.105,0.0008,0.0,,0.0929,92.3764,0.0953,0.099,0.1077,,0.098,0.0011,,916.9738,-1137113600,0.0873,-0.1043,0.05,976.7466,-17651672.654,0.1142,0.0992,3.7925,-19.2159,0.1198,0.0884,0.0763,10.1093,0.0002,8.7602,49.6353,43.4783,22.096,0.0098,-25.9396,16.6654,47.0668,47.9989,68.7607,-0.2676,0.1058,0.0916,0.0914,49.8803,0.7397,-20.3101,-58163840.0,-32.8507,0.0907,0.1001,-0.0116,-100.0
1981-07-06,0.0764051303267479,0.0901415916493965,0.0764051303267479,0.08627787305562884,137043200,-323301418,0.0091,0.095,0.1157,0.0743,-0.4888,-155324361.9975,-84.2705,-120.6537,-0.0084,21.4045,40.4686,30.8115,14.639,,0.0841,-0.0,,0.1045,0.0855,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,-38.4724,0.0953,0.0942,0.1054,0.1054,47.7613,,0.0979,-0.0001,1e-10,,0.0833,88.9998,0.095,0.0969,0.1025,,0.0974,-0.0009,,792.3361,-1274156800,0.1142,-0.2261,0.05,976.7466,-36278974.0143,0.1142,0.0884,2.4304,-28.2262,0.1165,0.0764,0.0128,5.0611,-0.001,4.5381,34.8491,38.3562,16.6321,0.0104,-62.1733,0.0,23.6102,21.9818,48.1233,-0.2406,0.0978,0.079,0.081,33.5261,0.9214,4.4063,-16549120.0,-44.0359,0.0798,0.0953,-0.0137,-100.0
1981-07-13,0.08885317295789719,0.08928239224912475,0.07812276518051649,0.07812276518051649,111529600,-220351075,0.0094,0.0949,0.1157,0.0741,-0.6914,-141176523.483,-47.7479,-59.7012,0.0057,19.3118,36.512,30.8115,15.7941,,0.0851,0.0,,0.1043,0.0854,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,-10.0692,0.0953,0.0942,0.1054,0.1054,50.4713,,0.095,-0.0005,1e-10,,0.0837,89.224,0.0949,0.0961,0.1009,,0.0973,-0.0014,,921.4248,-1162627200,0.1134,-0.1,0.05,976.7466,-18108398.1708,0.1133,0.0764,1.9674,-20.9924,0.113,0.076,34.7383,19.8997,-0.0011,52.269,30.4274,45.4545,25.8688,0.0104,-58.5353,32.9539,16.5398,16.5317,28.8375,0.2146,0.0945,0.0829,0.0854,38.6053,0.5766,23.4154,-46096960.0,-63.203,0.0863,0.094,0.0124,-64.6342
1981-07-20,0.08241498470306396,0.08327341813013897,0.07769283003094288,0.08327341813013897,141568000,-122336443,0.0095,0.0946,0.1159,0.0733,-0.3157,-91368068.1378,-46.2964,-69.7876,0.0005,17.6969,33.7809,31.2445,16.8977,,0.0824,-0.0,,0.104,0.0851,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,-14.6636,0.0953,0.0942,0.1054,0.1054,56.0207,,0.0892,-0.0013,0.0,,0.0805,84.5817,0.0946,0.0948,0.0976,,0.0968,-0.0023,,921.4248,-1304195200,0.1127,-0.1652,0.05,905.9728,-28366235.9555,0.1116,0.0764,2.1134,-15.044,0.1077,0.0739,25.1923,22.546,-0.002,26.4471,26.0095,42.1053,18.8266,0.0107,-56.7464,15.91,16.288,16.2879,18.2671,-0.0562,0.0879,0.0809,0.0811,41.8044,0.5093,27.1417,-20319040.0,-45.3713,0.0814,0.0917,-0.0064,-77.0481
1981-07-27,0.08584868162870407,0.08627789529282723,0.08155651633234687,0.08584868162870407,76540800,-59712068,0.0092,0.0951,0.1152,0.075,-0.1691,-42759756.3476,-30.8413,-3.2037,0.0072,19.3828,32.5412,25.3416,17.5009,,0.0831,0.0,,0.1046,0.0856,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,-2.3895,0.0953,0.0942,0.1054,0.1054,49.0904,,0.0864,-0.0016,1e-10,,0.0839,89.2856,0.0951,0.0939,0.0937,,0.0964,-0.0027,-0.0004,959.8145,-1227654400,0.112,-0.1304,0.05,905.9728,-25177278.1393,0.1026,0.0764,0.9784,-13.0434,0.1036,0.0715,44.6999,33.623,-0.0013,63.2236,25.3929,43.8356,40.1046,0.01,-47.2157,25.0,24.6213,24.6213,19.147,0.042,0.0848,0.083,0.0846,39.8906,0.271,-3.3015,-33732160.0,-21.049,0.0849,0.0905,0.0043,-55.1016
1981-08-03,0.08670708537101746,0.08928238367808503,0.08499021983297242,0.08584865260199494,81334400,-75978948,0.0088,0.095,0.1152,0.0748,0.2012,-24163112.7655,-4.8779,95.8525,0.0102,21.1384,31.4126,19.5509,17.6473,,0.0842,0.0,,0.1045,0.0855,255.3093,195.0655,157.7961,127.6742,97.5523,0.0391,2.1995,0.0949,0.0942,0.1054,0.1054,50.9197,,0.0839,-0.0019,1e-10,,0.0871,91.8179,0.095,0.0932,0.0912,,0.096,-0.0029,-0.0009,959.8145,-1146320000,0.1112,-0.1217,0.05,915.0316,-24364012.8449,0.0974,0.0764,-1.0774,-0.9804,0.0995,0.0693,57.6394,45.6312,-0.002,81.6118,32.6882,44.1176,54.2367,0.0101,-29.8775,27.2725,22.7275,22.7275,21.2122,0.0172,0.082,0.085,0.087,42.2737,0.3537,-8.8188,-30665600.0,-67.1045,0.0869,0.0898,0.0017,-25.0028
